"medicine_name","category","rxcui","source"
"cat flea allergenic extract 10 mg/ml","RxNav Clinical Drug Component","905247","RxNav"
"cat hair extract 10000 bau/ml","RxNav Clinical Drug Component","851947","RxNav"
"cat skin extract 10000 bau/ml","RxNav Clinical Drug Component","851953","RxNav"
"cat skin extract 5000 bau/ml","RxNav Clinical Drug Component","851959","RxNav"
"cauliflower allergenic extract 50 mg/ml","RxNav Clinical Drug Component","899662","RxNav"
"cedar elm pollen extract 1 mg/ml","RxNav Clinical Drug Component","2203010","RxNav"
"cedar elm pollen extract 100 mg/ml","RxNav Clinical Drug Component","1044395","RxNav"
"cedar elm pollen extract 20000 unt/ml","RxNav Clinical Drug Component","1044399","RxNav"
"cedar elm pollen extract 25 mg/ml","RxNav Clinical Drug Component","2203016","RxNav"
"cedar elm pollen extract 50 mg/ml","RxNav Clinical Drug Component","1014192","RxNav"
"cedazuridine 100 mg","RxNav Clinical Drug Component","2384451","RxNav"
"cefaclor 125 mg","RxNav Clinical Drug Component","476323","RxNav"
"cefaclor 187 mg","RxNav Clinical Drug Component","476326","RxNav"
"cefaclor 25 mg/ml","RxNav Clinical Drug Component","317319","RxNav"
"cefaclor 250 mg","RxNav Clinical Drug Component","315584","RxNav"
"cefaclor 37.4 mg/ml","RxNav Clinical Drug Component","315585","RxNav"
"cefaclor 375 mg","RxNav Clinical Drug Component","315586","RxNav"
"cefaclor 50 mg/ml","RxNav Clinical Drug Component","317320","RxNav"
"cefaclor 500 mg","RxNav Clinical Drug Component","315587","RxNav"
"cefaclor 75 mg/ml","RxNav Clinical Drug Component","315588","RxNav"
"cefadroxil 100 mg/ml","RxNav Clinical Drug Component","315589","RxNav"
"cefadroxil 1000 mg","RxNav Clinical Drug Component","315590","RxNav"
"cefadroxil 25 mg/ml","RxNav Clinical Drug Component","315591","RxNav"
"cefadroxil 250 mg","RxNav Clinical Drug Component","317321","RxNav"
"cefadroxil 50 mg/ml","RxNav Clinical Drug Component","315592","RxNav"
"cefadroxil 500 mg","RxNav Clinical Drug Component","315593","RxNav"
"cefamandole 285 mg/ml","RxNav Clinical Drug Component","342881","RxNav"
"cefatrizine 500 mg","RxNav Clinical Drug Component","331340","RxNav"
"cefazolin 1000 mg","RxNav Clinical Drug Component","1665048","RxNav"
"cefazolin 200 mg/ml","RxNav Clinical Drug Component","342896","RxNav"
"cefazolin 2000 mg","RxNav Clinical Drug Component","1665059","RxNav"
"cefazolin 3000 mg","RxNav Clinical Drug Component","2630752","RxNav"
"cefazolin 500 mg","RxNav Clinical Drug Component","1665051","RxNav"
"cefdinir 25 mg/ml","RxNav Clinical Drug Component","315594","RxNav"
"cefdinir 300 mg","RxNav Clinical Drug Component","315595","RxNav"
"cefdinir 50 mg/ml","RxNav Clinical Drug Component","476577","RxNav"
"cefditoren pivoxil 200 mg","RxNav Clinical Drug Component","358772","RxNav"
"cefditoren pivoxil 400 mg","RxNav Clinical Drug Component","847359","RxNav"
"cefepime 100 mg/ml","RxNav Clinical Drug Component","2058951","RxNav"
"cefepime 1000 mg","RxNav Clinical Drug Component","1665092","RxNav"
"cefepime 2000 mg","RxNav Clinical Drug Component","1665086","RxNav"
"cefepime 500 mg","RxNav Clinical Drug Component","1665096","RxNav"
"cefiderocol 1000 mg","RxNav Clinical Drug Component","2265703","RxNav"
"cefixime 100 mg/ml","RxNav Clinical Drug Component","1373013","RxNav"
"cefixime 20 mg/ml","RxNav Clinical Drug Component","315596","RxNav"
"cefixime 200 mg","RxNav Clinical Drug Component","315597","RxNav"
"cefixime 40 mg/ml","RxNav Clinical Drug Component","438393","RxNav"
"cefixime 400 mg","RxNav Clinical Drug Component","317623","RxNav"
"cefotaxime 1000 mg","RxNav Clinical Drug Component","1656311","RxNav"
"cefotaxime 20 mg/ml","RxNav Clinical Drug Component","1747114","RxNav"
"cefotaxime 200 mg/ml","RxNav Clinical Drug Component","343590","RxNav"
"cefotaxime 2000 mg","RxNav Clinical Drug Component","1656317","RxNav"
"cefotaxime 40 mg/ml","RxNav Clinical Drug Component","1747120","RxNav"
"cefotaxime 500 mg","RxNav Clinical Drug Component","1656671","RxNav"
"cefotetan 1000 mg","RxNav Clinical Drug Component","1722917","RxNav"
"cefotetan 180 mg/ml","RxNav Clinical Drug Component","1722915","RxNav"
"cefotetan 2000 mg","RxNav Clinical Drug Component","1722920","RxNav"
"cefovecin 80 mg/ml","RxNav Clinical Drug Component","1591902","RxNav"
"cefoxitin 100 mg/ml","RxNav Clinical Drug Component","1739889","RxNav"
"cefoxitin 1000 mg","RxNav Clinical Drug Component","1665100","RxNav"
"cefoxitin 200 mg/ml","RxNav Clinical Drug Component","337561","RxNav"
"cefoxitin 2000 mg","RxNav Clinical Drug Component","1665106","RxNav"
"cefpodoxime 10 mg/ml","RxNav Clinical Drug Component","330673","RxNav"
"cefpodoxime 100 mg","RxNav Clinical Drug Component","329657","RxNav"
"cefpodoxime 20 mg/ml","RxNav Clinical Drug Component","330672","RxNav"
"cefpodoxime 200 mg","RxNav Clinical Drug Component","329658","RxNav"
"cefpodoxime 8 mg/ml","RxNav Clinical Drug Component","331345","RxNav"
"cefprozil 25 mg/ml","RxNav Clinical Drug Component","317322","RxNav"
"cefprozil 250 mg","RxNav Clinical Drug Component","315598","RxNav"
"cefprozil 50 mg/ml","RxNav Clinical Drug Component","315599","RxNav"
"cefprozil 500 mg","RxNav Clinical Drug Component","315600","RxNav"
"ceftaroline fosamil 400 mg","RxNav Clinical Drug Component","1724077","RxNav"
"ceftaroline fosamil 600 mg","RxNav Clinical Drug Component","1724130","RxNav"
"ceftazidime 1000 mg","RxNav Clinical Drug Component","1659282","RxNav"
"ceftazidime 200 mg/ml","RxNav Clinical Drug Component","336212","RxNav"
"ceftazidime 2000 mg","RxNav Clinical Drug Component","1659286","RxNav"
"ceftazidime 250 mg/ml","RxNav Clinical Drug Component","346219","RxNav"
"ceftazidime 500 mg","RxNav Clinical Drug Component","1659276","RxNav"
"ceftibuten 18 mg/ml","RxNav Clinical Drug Component","328976","RxNav"
"ceftibuten 36 mg/ml","RxNav Clinical Drug Component","330674","RxNav"
"ceftibuten 400 mg","RxNav Clinical Drug Component","328975","RxNav"
"ceftiofur 100 mg/ml","RxNav Clinical Drug Component","1552094","RxNav"
"ceftiofur 200 mg/ml","RxNav Clinical Drug Component","1421017","RxNav"
"ceftiofur 50 mg/ml","RxNav Clinical Drug Component","1356508","RxNav"
"ceftiofur hydrochloride 12.5 mg/ml","RxNav Clinical Drug Component","1594750","RxNav"
"ceftiofur hydrochloride 50 mg/ml","RxNav Clinical Drug Component","1363760","RxNav"
"ceftizoxime 270 mg/ml","RxNav Clinical Drug Component","342935","RxNav"
"ceftobiprole medocaril sodium 667 mg","RxNav Clinical Drug Component","2703556","RxNav"
"ceftolozane 1000 mg","RxNav Clinical Drug Component","1656792","RxNav"
"ceftriaxone 100 mg/ml","RxNav Clinical Drug Component","337560","RxNav"
"ceftriaxone 1000 mg","RxNav Clinical Drug Component","1665020","RxNav"
"ceftriaxone 2000 mg","RxNav Clinical Drug Component","1665045","RxNav"
"ceftriaxone 250 mg","RxNav Clinical Drug Component","1664991","RxNav"
"ceftriaxone 500 mg","RxNav Clinical Drug Component","1665004","RxNav"
"cefuroxime 125 mg","RxNav Clinical Drug Component","329164","RxNav"
"cefuroxime 1500 mg","RxNav Clinical Drug Component","1665442","RxNav"
"cefuroxime 25 mg/ml","RxNav Clinical Drug Component","329162","RxNav"
"cefuroxime 250 mg","RxNav Clinical Drug Component","329171","RxNav"
"cefuroxime 50 mg/ml","RxNav Clinical Drug Component","329662","RxNav"
"cefuroxime 500 mg","RxNav Clinical Drug Component","329176","RxNav"
"cefuroxime 750 mg","RxNav Clinical Drug Component","1665448","RxNav"
"cefuroxime 95 mg/ml","RxNav Clinical Drug Component","342803","RxNav"
"celecoxib 10 mg/ml","RxNav Clinical Drug Component","2721527","RxNav"
"celecoxib 100 mg","RxNav Clinical Drug Component","315603","RxNav"
"celecoxib 200 mg","RxNav Clinical Drug Component","315604","RxNav"
"celecoxib 25 mg/ml","RxNav Clinical Drug Component","2373451","RxNav"
"celecoxib 400 mg","RxNav Clinical Drug Component","350656","RxNav"
"celecoxib 50 mg","RxNav Clinical Drug Component","686378","RxNav"
"celecoxib 56 mg","RxNav Clinical Drug Component","2588472","RxNav"
"celery allergenic extract 100 mg/ml","RxNav Clinical Drug Component","892373","RxNav"
"celery allergenic extract 25 mg/ml","RxNav Clinical Drug Component","2102750","RxNav"
"celiprolol 200 mg","RxNav Clinical Drug Component","332412","RxNav"
"celiprolol 400 mg","RxNav Clinical Drug Component","331348","RxNav"
"cellulose 3000 mg","RxNav Clinical Drug Component","1191768","RxNav"
"cemiplimab-rwlc 50 mg/ml","RxNav Clinical Drug Component","2058827","RxNav"
"cenegermin-bkbj 0.02 mg/ml","RxNav Clinical Drug Component","2104333","RxNav"
"cenobamate 100 mg","RxNav Clinical Drug Component","2283502","RxNav"
"cenobamate 12.5 mg","RxNav Clinical Drug Component","2283519","RxNav"
"cenobamate 150 mg","RxNav Clinical Drug Component","2283506","RxNav"
"cenobamate 200 mg","RxNav Clinical Drug Component","2283510","RxNav"
"cenobamate 25 mg","RxNav Clinical Drug Component","2283521","RxNav"
"cenobamate 50 mg","RxNav Clinical Drug Component","2265691","RxNav"
"centruroides (scorpion) immune f(ab')2 (equine) 120 mg","RxNav Clinical Drug Component","1865684","RxNav"
"cephalexin 100 mg/ml","RxNav Clinical Drug Component","315605","RxNav"
"cephalexin 150 mg","RxNav Clinical Drug Component","1312430","RxNav"
"cephalexin 25 mg/ml","RxNav Clinical Drug Component","329228","RxNav"
"cephalexin 250 mg","RxNav Clinical Drug Component","315607","RxNav"
"cephalexin 300 mg","RxNav Clinical Drug Component","1312439","RxNav"
"cephalexin 333 mg","RxNav Clinical Drug Component","645616","RxNav"
"cephalexin 50 mg/ml","RxNav Clinical Drug Component","330420","RxNav"
"cephalexin 500 mg","RxNav Clinical Drug Component","315608","RxNav"
"cephalexin 600 mg","RxNav Clinical Drug Component","1312443","RxNav"
"cephalexin 750 mg","RxNav Clinical Drug Component","637172","RxNav"
"cephapirin 20 mg/ml","RxNav Clinical Drug Component","896744","RxNav"
"cephapirin 30 mg/ml","RxNav Clinical Drug Component","896847","RxNav"
"cephapirin 417 mg/ml","RxNav Clinical Drug Component","486063","RxNav"
"cephradine 25 mg/ml","RxNav Clinical Drug Component","317323","RxNav"
"cephradine 250 mg","RxNav Clinical Drug Component","315609","RxNav"
"cephradine 50 mg/ml","RxNav Clinical Drug Component","317324","RxNav"
"cephradine 500 mg","RxNav Clinical Drug Component","315610","RxNav"
"ceritinib 150 mg","RxNav Clinical Drug Component","1535458","RxNav"
"cerivastatin sodium 0.1 mg","RxNav Clinical Drug Component","331357","RxNav"
"cerivastatin sodium 0.2 mg","RxNav Clinical Drug Component","330634","RxNav"
"cerivastatin sodium 0.3 mg","RxNav Clinical Drug Component","329392","RxNav"
"cerivastatin sodium 0.4 mg","RxNav Clinical Drug Component","330304","RxNav"
"cerivastatin sodium 0.8 mg","RxNav Clinical Drug Component","330305","RxNav"
"cerliponase alfa 30 mg/ml","RxNav Clinical Drug Component","1922450","RxNav"
"certolizumab pegol 200 mg","RxNav Clinical Drug Component","1653727","RxNav"
"certolizumab pegol 200 mg/ml","RxNav Clinical Drug Component","795079","RxNav"
"cetirizine 2.4 mg/ml","RxNav Clinical Drug Component","2119473","RxNav"
"cetirizine hydrochloride 1 mg/ml","RxNav Clinical Drug Component","1014672","RxNav"
"cetirizine hydrochloride 10 mg","RxNav Clinical Drug Component","1011480","RxNav"
"cetirizine hydrochloride 10 mg/ml","RxNav Clinical Drug Component","2261743","RxNav"
"cetirizine hydrochloride 2.5 mg","RxNav Clinical Drug Component","2558500","RxNav"
"cetirizine hydrochloride 5 mg","RxNav Clinical Drug Component","1014570","RxNav"
"cetrimide 1.5 mg/ml","RxNav Clinical Drug Component","332768","RxNav"
"cetrimide 10 mg/ml","RxNav Clinical Drug Component","331360","RxNav"
"cetrimide 150 mg/ml","RxNav Clinical Drug Component","360829","RxNav"
"cetrimide 2 mg/ml","RxNav Clinical Drug Component","360826","RxNav"
"cetrimide 200 mg/ml","RxNav Clinical Drug Component","360828","RxNav"
"cetrimide 22.5 mg/ml","RxNav Clinical Drug Component","385620","RxNav"
"cetrimide 400 mg/ml","RxNav Clinical Drug Component","337301","RxNav"
"cetrimide 5 mg/ml","RxNav Clinical Drug Component","340151","RxNav"
"cetrorelix 0.25 mg","RxNav Clinical Drug Component","1806956","RxNav"
"cetuximab 2 mg/ml","RxNav Clinical Drug Component","485253","RxNav"
"cetyl dimethicone 50 mg/ml","RxNav Clinical Drug Component","393218","RxNav"
"cetylpyridinium chloride 0.0006 mg/mg","RxNav Clinical Drug Component","2723716","RxNav"
"cetylpyridinium chloride 0.27 mg/ml","RxNav Clinical Drug Component","2741387","RxNav"
"cetylpyridinium chloride 0.5 mg/ml","RxNav Clinical Drug Component","1048396","RxNav"
"cetylpyridinium chloride 0.6 mg/ml","RxNav Clinical Drug Component","1291362","RxNav"
"cetylpyridinium chloride 0.7 mg/ml","RxNav Clinical Drug Component","1100923","RxNav"
"cetylpyridinium chloride 0.75 mg/ml","RxNav Clinical Drug Component","1599134","RxNav"
"cetylpyridinium chloride 1 mg/ml","RxNav Clinical Drug Component","452623","RxNav"
"cetylpyridinium chloride 1.4 mg","RxNav Clinical Drug Component","360786","RxNav"
"cetylpyridinium chloride 23 mg/ml","RxNav Clinical Drug Component","2590918","RxNav"
"cevimeline hydrochloride 30 mg","RxNav Clinical Drug Component","2606838","RxNav"
"chaetomium globosum allergenic extract 1 mg/ml","RxNav Clinical Drug Component","2101116","RxNav"
"chaetomium globosum allergenic extract 100 mg/ml","RxNav Clinical Drug Component","852373","RxNav"
"chaetomium globosum allergenic extract 20000 unt/ml","RxNav Clinical Drug Component","967044","RxNav"
"chaetomium globosum allergenic extract 40000 unt/ml","RxNav Clinical Drug Component","967046","RxNav"
"chaetomium globosum allergenic extract 50 mg/ml","RxNav Clinical Drug Component","967037","RxNav"
"chamomile flowers 350 mg","RxNav Clinical Drug Component","331653","RxNav"
"channel catfish allergenic extract 50 mg/ml","RxNav Clinical Drug Component","2102753","RxNav"
"cheat grass pollen extract 50 mg/ml","RxNav Clinical Drug Component","852226","RxNav"
"chenodeoxycholate 250 mg","RxNav Clinical Drug Component","618467","RxNav"
"cherry birch pollen extract 1 mg/ml","RxNav Clinical Drug Component","2202990","RxNav"
"cherry birch pollen extract 100 mg/ml","RxNav Clinical Drug Component","899554","RxNav"
"cherry birch pollen extract 10000 unt/ml","RxNav Clinical Drug Component","897344","RxNav"
"cherry birch pollen extract 20000 unt/ml","RxNav Clinical Drug Component","899560","RxNav"
"cherry birch pollen extract 40000 unt/ml","RxNav Clinical Drug Component","899562","RxNav"
"cherry birch pollen extract 50 mg/ml","RxNav Clinical Drug Component","852145","RxNav"
"chia seed oil 1000 mg","RxNav Clinical Drug Component","968632","RxNav"
"chicken allergenic extract 100 mg/ml","RxNav Clinical Drug Component","892654","RxNav"
"chicken allergenic extract 50 mg/ml","RxNav Clinical Drug Component","966653","RxNav"
"chicken feather extract 1 mg/ml","RxNav Clinical Drug Component","2057699","RxNav"
"chicken feather extract 100 mg/ml","RxNav Clinical Drug Component","894947","RxNav"
"chicken feather extract 20000 unt/ml","RxNav Clinical Drug Component","894957","RxNav"
"chicken feather extract 50 mg/ml","RxNav Clinical Drug Component","894939","RxNav"
"chikungunya virus antigen, live attenuated lr2006 opy1 strain 2000 unt","RxNav Clinical Drug Component","2673239","RxNav"
"chikungunya virus antigen, recombinant senegal strain 37997 0.05 mg/ml","RxNav Clinical Drug Component","2707123","RxNav"
"chinese elm pollen extract 50 mg/ml","RxNav Clinical Drug Component","852845","RxNav"
"chlophedianol hydrochloride 0.417 mg/ml","RxNav Clinical Drug Component","1808187","RxNav"
"chlophedianol hydrochloride 0.833 mg/ml","RxNav Clinical Drug Component","2672916","RxNav"
"chlophedianol hydrochloride 12.5 mg","RxNav Clinical Drug Component","1190307","RxNav"
"chlophedianol hydrochloride 2.5 mg/ml","RxNav Clinical Drug Component","1014330","RxNav"
"chlophedianol hydrochloride 24 mg","RxNav Clinical Drug Component","1424871","RxNav"
"chlophedianol hydrochloride 25 mg","RxNav Clinical Drug Component","1053717","RxNav"
"chlophedianol hydrochloride 5 mg/ml","RxNav Clinical Drug Component","1094402","RxNav"
"chlophedianol hydrochloride 6.25 mg/ml","RxNav Clinical Drug Component","1369969","RxNav"
"chloral hydrate 100 mg/ml","RxNav Clinical Drug Component","315620","RxNav"
"chloral hydrate 28.6 mg/ml","RxNav Clinical Drug Component","332750","RxNav"
"chloral hydrate 325 mg","RxNav Clinical Drug Component","315622","RxNav"
"chloral hydrate 414 mg","RxNav Clinical Drug Component","385478","RxNav"
"chloral hydrate 50 mg/ml","RxNav Clinical Drug Component","315623","RxNav"
"chloral hydrate 650 mg","RxNav Clinical Drug Component","315625","RxNav"
"chlorambucil 2 mg","RxNav Clinical Drug Component","315626","RxNav"
"chloramphenicol 0.01 mg/mg","RxNav Clinical Drug Component","328980","RxNav"
"chloramphenicol 100 mg/ml","RxNav Clinical Drug Component","332756","RxNav"
"chloramphenicol 1000 mg","RxNav Clinical Drug Component","438419","RxNav"
"chloramphenicol 2.5 mg/ml","RxNav Clinical Drug Component","333634","RxNav"
"chloramphenicol 25 mg/ml","RxNav Clinical Drug Component","333636","RxNav"
"chloramphenicol 250 mg","RxNav Clinical Drug Component","315627","RxNav"
"chloramphenicol 5 mg/ml","RxNav Clinical Drug Component","323980","RxNav"
"chloramphenicol 50 mg/ml","RxNav Clinical Drug Component","331186","RxNav"
"chloramphenicol 500 mg","RxNav Clinical Drug Component","332753","RxNav"
"chlorcyclizine hydrochloride 12.5 mg","RxNav Clinical Drug Component","1193104","RxNav"
"chlorcyclizine hydrochloride 25 mg","RxNav Clinical Drug Component","1190296","RxNav"
"chlordiazepoxide 10 mg","RxNav Clinical Drug Component","315628","RxNav"
"chlordiazepoxide 5 mg","RxNav Clinical Drug Component","315630","RxNav"
"chlordiazepoxide hydrochloride 10 mg","RxNav Clinical Drug Component","905368","RxNav"
"chlordiazepoxide hydrochloride 25 mg","RxNav Clinical Drug Component","905494","RxNav"
"chlordiazepoxide hydrochloride 5 mg","RxNav Clinical Drug Component","889613","RxNav"
"chlorhexidine 0.01 mg/mg","RxNav Clinical Drug Component","330920","RxNav"
"chlorhexidine 0.02 mg/mg","RxNav Clinical Drug Component","1994332","RxNav"
"chlorhexidine 0.04 mg/mg","RxNav Clinical Drug Component","340127","RxNav"
"chlorhexidine 20 mg/ml","RxNav Clinical Drug Component","329193","RxNav"
"chlorhexidine acetate 1 mg/ml","RxNav Clinical Drug Component","2611502","RxNav"
"chlorhexidine acetate 20 mg/ml","RxNav Clinical Drug Component","2611511","RxNav"
"chlorhexidine diacetate 20 mg/ml","RxNav Clinical Drug Component","2738738","RxNav"
"chlorhexidine gluconate 0.002 mg/mg","RxNav Clinical Drug Component","2590769","RxNav"
"chlorhexidine gluconate 0.0045 mg/mg","RxNav Clinical Drug Component","2568668","RxNav"
"chlorhexidine gluconate 0.01 mg/mg","RxNav Clinical Drug Component","834294","RxNav"
"chlorhexidine gluconate 0.02 mg/mg","RxNav Clinical Drug Component","2477299","RxNav"
"chlorhexidine gluconate 0.15 mg/ml","RxNav Clinical Drug Component","834191","RxNav"
"chlorhexidine gluconate 0.2 mg/ml","RxNav Clinical Drug Component","834299","RxNav"
"chlorhexidine gluconate 0.5 mg/ml","RxNav Clinical Drug Component","834203","RxNav"
"chlorhexidine gluconate 1 mg/ml","RxNav Clinical Drug Component","834305","RxNav"
"chlorhexidine gluconate 1.2 mg/ml","RxNav Clinical Drug Component","346134","RxNav"
"chlorhexidine gluconate 1.5 mg/ml","RxNav Clinical Drug Component","2568122","RxNav"
"chlorhexidine gluconate 10 mg/ml","RxNav Clinical Drug Component","834217","RxNav"
"chlorhexidine gluconate 12 mg/ml","RxNav Clinical Drug Component","1294256","RxNav"
"chlorhexidine gluconate 15 mg/ml","RxNav Clinical Drug Component","834193","RxNav"
"chlorhexidine gluconate 2 mg/ml","RxNav Clinical Drug Component","834209","RxNav"
"chlorhexidine gluconate 2.25 mg/ml","RxNav Clinical Drug Component","834195","RxNav"
"chlorhexidine gluconate 2.5 mg","RxNav Clinical Drug Component","834145","RxNav"
"chlorhexidine gluconate 20 mg/ml","RxNav Clinical Drug Component","834151","RxNav"
"chlorhexidine gluconate 200 mg/ml","RxNav Clinical Drug Component","834205","RxNav"
"chlorhexidine gluconate 23 mg/ml","RxNav Clinical Drug Component","1482644","RxNav"
"chlorhexidine gluconate 3.5 mg/ml","RxNav Clinical Drug Component","1011449","RxNav"
"chlorhexidine gluconate 30 mg/ml","RxNav Clinical Drug Component","1534787","RxNav"
"chlorhexidine gluconate 31.5 mg/ml","RxNav Clinical Drug Component","1191168","RxNav"
"chlorhexidine gluconate 40 mg/ml","RxNav Clinical Drug Component","345994","RxNav"
"chlorhexidine gluconate 5 mg/ml","RxNav Clinical Drug Component","834172","RxNav"
"chlorhexidine gluconate 6 mg/ml","RxNav Clinical Drug Component","2702632","RxNav"
"chlorhexidine hydrochloride 0.0025 mg/mg","RxNav Clinical Drug Component","834292","RxNav"
"chlorine dioxide 10 mg/ml","RxNav Clinical Drug Component","1249580","RxNav"
"chlormethiazole 192 mg","RxNav Clinical Drug Component","332892","RxNav"
"chlormethiazole 50 mg/ml","RxNav Clinical Drug Component","331668","RxNav"
"chlorobutanol 5 mg/ml","RxNav Clinical Drug Component","330136","RxNav"
"chlorophyll 100 mg","RxNav Clinical Drug Component","331413","RxNav"
"chlorophyll 20 mg","RxNav Clinical Drug Component","315634","RxNav"
"chlorophyllin copper complex 100 mg","RxNav Clinical Drug Component","315635","RxNav"
"chlorophyllin copper complex 33.3 mg","RxNav Clinical Drug Component","331673","RxNav"
"chloroprocaine hydrochloride 0.03 mg/mg","RxNav Clinical Drug Component","2613953","RxNav"
"chloroprocaine hydrochloride 10 mg/ml","RxNav Clinical Drug Component","992800","RxNav"
"chloroprocaine hydrochloride 20 mg/ml","RxNav Clinical Drug Component","992804","RxNav"
"chloroprocaine hydrochloride 30 mg/ml","RxNav Clinical Drug Component","992808","RxNav"
"chloroquine phosphate 16 mg/ml","RxNav Clinical Drug Component","1117345","RxNav"
"chloroquine phosphate 250 mg","RxNav Clinical Drug Component","1117530","RxNav"
"chloroquine phosphate 500 mg","RxNav Clinical Drug Component","1116757","RxNav"
"chloroquine sulfate 13.6 mg/ml","RxNav Clinical Drug Component","1117350","RxNav"
"chloroquine sulfate 200 mg","RxNav Clinical Drug Component","1117352","RxNav"
"chlorothiazide 250 mg","RxNav Clinical Drug Component","315638","RxNav"
"chlorothiazide 50 mg/ml","RxNav Clinical Drug Component","315639","RxNav"
"chlorothiazide 500 mg","RxNav Clinical Drug Component","317325","RxNav"
"chloroxine 20 mg/ml","RxNav Clinical Drug Component","329407","RxNav"
"chloroxylenol 0.001 mg/mg","RxNav Clinical Drug Component","340081","RxNav"
"chloroxylenol 0.00106 mg/mg","RxNav Clinical Drug Component","360789","RxNav"
"chloroxylenol 0.0025 mg/mg","RxNav Clinical Drug Component","438489","RxNav"
"chloroxylenol 0.003 mg/mg","RxNav Clinical Drug Component","1860596","RxNav"
"chloroxylenol 0.005 mg/mg","RxNav Clinical Drug Component","446272","RxNav"
"chloroxylenol 0.015 mg/mg","RxNav Clinical Drug Component","1311792","RxNav"
"chloroxylenol 1 mg/ml","RxNav Clinical Drug Component","323941","RxNav"
"chloroxylenol 1.5 mg/ml","RxNav Clinical Drug Component","2682819","RxNav"
"chloroxylenol 10 mg/ml","RxNav Clinical Drug Component","332784","RxNav"
"chloroxylenol 15 mg/ml","RxNav Clinical Drug Component","1043128","RxNav"
"chloroxylenol 17.5 mg/ml","RxNav Clinical Drug Component","1053757","RxNav"
"chloroxylenol 2 mg/ml","RxNav Clinical Drug Component","1145018","RxNav"
"chloroxylenol 2.3 mg/ml","RxNav Clinical Drug Component","2703094","RxNav"
"chloroxylenol 2.5 mg/ml","RxNav Clinical Drug Component","332783","RxNav"
"chloroxylenol 20 mg/ml","RxNav Clinical Drug Component","331679","RxNav"
"chloroxylenol 3 mg/ml","RxNav Clinical Drug Component","438490","RxNav"
"chloroxylenol 3.5 mg/ml","RxNav Clinical Drug Component","2689267","RxNav"
"chloroxylenol 3.75 mg/ml","RxNav Clinical Drug Component","1362617","RxNav"
"chloroxylenol 30 mg/ml","RxNav Clinical Drug Component","329152","RxNav"
"chloroxylenol 33 mg/ml","RxNav Clinical Drug Component","900421","RxNav"
"chloroxylenol 4 mg/ml","RxNav Clinical Drug Component","580262","RxNav"
"chloroxylenol 4.3 mg/ml","RxNav Clinical Drug Component","336215","RxNav"
"chloroxylenol 4.5 mg/ml","RxNav Clinical Drug Component","1541092","RxNav"
"chloroxylenol 48 mg/ml","RxNav Clinical Drug Component","1433865","RxNav"
"chloroxylenol 5 mg/ml","RxNav Clinical Drug Component","329408","RxNav"
"chloroxylenol 5.2 mg/ml","RxNav Clinical Drug Component","1053226","RxNav"
"chloroxylenol 50 mg/ml","RxNav Clinical Drug Component","332786","RxNav"
"chloroxylenol 6 mg/ml","RxNav Clinical Drug Component","329364","RxNav"
"chloroxylenol 7.5 mg/ml","RxNav Clinical Drug Component","331677","RxNav"
"chloroxylenol 9 mg/ml","RxNav Clinical Drug Component","1042792","RxNav"
"chloroxylenol 9.5 mg/ml","RxNav Clinical Drug Component","1113694","RxNav"
"chlorpheniramine maleate 0.0833 mg/ml","RxNav Clinical Drug Component","2588211","RxNav"
"chlorpheniramine maleate 0.125 mg/ml","RxNav Clinical Drug Component","2178927","RxNav"
"chlorpheniramine maleate 0.13 mg/ml","RxNav Clinical Drug Component","1236069","RxNav"
"chlorpheniramine maleate 0.133 mg/ml","RxNav Clinical Drug Component","1046383","RxNav"
"chlorpheniramine maleate 0.2 mg/ml","RxNav Clinical Drug Component","1038875","RxNav"
"chlorpheniramine maleate 0.222 mg/ml","RxNav Clinical Drug Component","2204724","RxNav"
"chlorpheniramine maleate 0.25 mg/ml","RxNav Clinical Drug Component","2181308","RxNav"
"chlorpheniramine maleate 0.266 mg/ml","RxNav Clinical Drug Component","1423833","RxNav"
"chlorpheniramine maleate 0.267 mg/ml","RxNav Clinical Drug Component","1292341","RxNav"
"chlorpheniramine maleate 0.286 mg/ml","RxNav Clinical Drug Component","2199852","RxNav"
"chlorpheniramine maleate 0.333 mg/ml","RxNav Clinical Drug Component","1190588","RxNav"
"chlorpheniramine maleate 0.35 mg/ml","RxNav Clinical Drug Component","2724414","RxNav"
"chlorpheniramine maleate 0.4 mg/ml","RxNav Clinical Drug Component","996986","RxNav"
"chlorpheniramine maleate 0.5 mg","RxNav Clinical Drug Component","1366818","RxNav"
"chlorpheniramine maleate 0.5 mg/ml","RxNav Clinical Drug Component","1236065","RxNav"
"chlorpheniramine maleate 0.6 mg/ml","RxNav Clinical Drug Component","1307103","RxNav"
"chlorpheniramine maleate 0.667 mg","RxNav Clinical Drug Component","1599132","RxNav"
"chlorpheniramine maleate 0.8 mg/ml","RxNav Clinical Drug Component","1086442","RxNav"
"chlorpheniramine maleate 1 mg","RxNav Clinical Drug Component","1053623","RxNav"
"chlorpheniramine maleate 10 mg/ml","RxNav Clinical Drug Component","1363241","RxNav"
"chlorpheniramine maleate 12 mg","RxNav Clinical Drug Component","1190896","RxNav"
"chlorpheniramine maleate 2 mg","RxNav Clinical Drug Component","999433","RxNav"
"chlorpheniramine maleate 2 mg/ml","RxNav Clinical Drug Component","1114837","RxNav"
